request_id,submitted_at,channel,region,account_tier,item_code,item_class,quantity,declared_value,item_age_days,has_documentation,prior_requests_90d,flagged_duplicate,recorded_outcome
REQ-119290,2025-09-12T16:28:00,PORTAL,NA,SILVER,ITM-3177,CLASS_C,2,64.66,2,true,5,false,MANUAL_DECLINED
REQ-119291,2026-04-07T10:33:00,PORTAL,EMEA,BRONZE,ITM-4329,CLASS_B,120,5128.8,30,true,0,false,MANUAL_APPROVED
REQ-119292,2026-08-21T00:04:00,API,EMEA,SILVER,ITM-8438,CLASS_C,15,574.5,9,true,0,false,MANUAL_DECLINED
REQ-119293,2025-06-24T09:58:00,EMAIL,LATAM,BRONZE,ITM-2494,CLASS_A,3,247.74,174,true,8,false,ROUTED_SPECIALIST
REQ-119294,2025-04-10T18:54:00,PORTAL,NA,SILVER,ITM-7119,CLASS_C,2,144.4,105,true,0,false,MANUAL_DECLINED
REQ-119295,2025-05-09T02:13:00,PORTAL,EMEA,GOLD,ITM-4536,CLASS_B,1,64.87,128,true,3,false,AUTO_APPROVED
REQ-119296,2025-06-02T02:14:00,PORTAL,NA,BRONZE,ITM-4223,CLASS_D,2,86.72,8,true,12,false,ROUTED_SPECIALIST
REQ-119297,2025-09-13T18:27:00,API,NA,PLATINUM,ITM-9562,CLASS_B,8,273.12,66,false,3,false,MANUAL_APPROVED
REQ-119298,2026-02-05T04:45:00,API,NA,SILVER,ITM-4289,CLASS_C,1,82.36,134,false,0,false,AUTO_DECLINED
REQ-119299,2025-07-05T16:50:00,EMAIL,NA,BRONZE,ITM-5481,CLASS_A,40,539.6,72,false,1,false,MANUAL_DECLINED
REQ-119300,2025-09-25T09:27:00,EMAIL,APAC,BRONZE,ITM-5401,CLASS_C,1,4.55,1012,true,1,false,MANUAL_DECLINED
REQ-119301,2025-09-04T03:15:00,PORTAL,NA,BRONZE,ITM-2770,CLASS_B,2,21.4,38,false,0,false,AUTO_DECLINED
REQ-119302,2025-04-23T22:26:00,API,NA,SILVER,ITM-9972,CLASS_B,1,99.29,23,true,1,false,MANUAL_APPROVED
REQ-119303,2026-01-03T06:27:00,EMAIL,NA,SILVER,ITM-1650,CLASS_C,2,11.26,360,true,0,false,MANUAL_APPROVED
REQ-119304,2025-04-24T09:59:00,API,NA,GOLD,ITM-5548,CLASS_C,40,528.0,99,true,1,true,AUTO_DECLINED
REQ-119305,2026-01-26T14:32:00,API,EMEA,GOLD,ITM-9854,CLASS_B,1,4.67,6,true,0,false,MANUAL_APPROVED
REQ-119306,2025-05-09T10:12:00,PORTAL,NA,BRONZE,ITM-1304,CLASS_A,1,20.65,262,true,2,false,AUTO_APPROVED
REQ-119307,2026-08-01T04:42:00,PORTAL,APAC,SILVER,ITM-6293,CLASS_A,2,300.64,26,true,0,true,MANUAL_APPROVED
REQ-119308,2025-08-02T17:12:00,PORTAL,EMEA,PLATINUM,ITM-6553,CLASS_B,15,265.5,217,true,2,false,AUTO_APPROVED
REQ-119309,2026-05-12T03:45:00,API,EMEA,BRONZE,ITM-2232,CLASS_B,3,180.39,320,true,3,false,MANUAL_APPROVED
REQ-119310,2026-07-08T14:56:00,PORTAL,NA,SILVER,ITM-8701,CLASS_C,1,30.89,2,true,0,false,MANUAL_APPROVED
REQ-119311,2025-06-04T12:53:00,API,EMEA,GOLD,ITM-3949,CLASS_D,3,26.55,347,true,1,false,AUTO_APPROVED
REQ-119312,2025-07-31T17:46:00,API,EMEA,BRONZE,ITM-2770,CLASS_B,3,46.71,16,true,1,false,MANUAL_DECLINED
REQ-119313,2026-01-23T16:24:00,PORTAL,APAC,BRONZE,ITM-5462,CLASS_C,1,8.86,223,true,3,false,MANUAL_APPROVED
REQ-119314,2025-04-07T06:15:00,PORTAL,LATAM,GOLD,ITM-2992,CLASS_A,400,2300.0,107,true,0,false,AUTO_APPROVED
REQ-119315,2026-03-26T17:25:00,API,APAC,SILVER,ITM-7547,CLASS_C,3,84.42,9,true,0,false,MANUAL_APPROVED
REQ-119316,2026-04-14T12:07:00,API,EMEA,PLATINUM,ITM-9706,CLASS_C,8,336.24,59,false,0,false,MANUAL_DECLINED
REQ-119317,2025-02-20T10:57:00,PORTAL,APAC,PLATINUM,ITM-6860,CLASS_B,1,128.75,26,true,3,true,AUTO_DECLINED
REQ-119318,2025-07-03T11:30:00,PORTAL,APAC,BRONZE,ITM-8020,CLASS_D,1,20.02,17,true,3,false,MANUAL_DECLINED
REQ-119319,2025-11-12T01:37:00,EMAIL,EMEA,BRONZE,ITM-3505,CLASS_B,1,6.89,116,true,0,false,MANUAL_APPROVED
REQ-119320,2026-06-13T08:12:00,PORTAL,NA,SILVER,ITM-8766,CLASS_C,2,94.24,107,false,0,false,MANUAL_DECLINED
REQ-119321,2026-06-21T13:34:00,PORTAL,EMEA,SILVER,ITM-7210,CLASS_C,1,53.54,146,true,12,false,ROUTED_SPECIALIST
REQ-119322,2025-11-01T11:07:00,API,EMEA,BRONZE,ITM-1358,CLASS_C,1,20.5,96,true,1,false,MANUAL_APPROVED
REQ-119323,2025-04-28T12:43:00,API,EMEA,SILVER,ITM-1492,CLASS_A,15,448.5,190,true,3,false,AUTO_APPROVED
REQ-119324,2026-01-28T22:03:00,PORTAL,APAC,GOLD,ITM-8640,CLASS_C,1,24.45,7,true,0,false,AUTO_APPROVED
REQ-119325,2025-06-13T07:57:00,PHONE,APAC,BRONZE,ITM-1339,CLASS_A,120,8533.2,151,false,0,false,AUTO_DECLINED
REQ-119326,2025-08-30T23:38:00,PORTAL,NA,SILVER,ITM-2421,CLASS_B,1,61.07,1076,true,0,false,MANUAL_APPROVED
REQ-119327,2025-05-21T21:14:00,PORTAL,EMEA,SILVER,ITM-4776,CLASS_A,8,412.96,70,false,5,false,AUTO_DECLINED
REQ-119328,2026-07-03T01:18:00,API,NA,BRONZE,ITM-2395,CLASS_B,120,14140.8,142,true,1,false,MANUAL_APPROVED
REQ-119329,2025-02-14T00:38:00,PHONE,APAC,SILVER,ITM-6027,CLASS_A,40,3964.0,153,true,12,false,MANUAL_APPROVED
REQ-119330,2026-03-19T09:16:00,PORTAL,NA,BRONZE,ITM-7115,CLASS_B,5,623.95,70,true,0,false,MANUAL_DECLINED
REQ-119331,2025-09-03T04:03:00,API,NA,SILVER,ITM-2407,CLASS_D,5,621.35,9,false,3,false,AUTO_DECLINED
REQ-119332,2026-06-30T13:28:00,API,APAC,SILVER,ITM-5526,CLASS_C,2,66.92,178,true,3,false,MANUAL_APPROVED
REQ-119333,2025-05-22T03:52:00,EMAIL,NA,GOLD,ITM-6271,CLASS_A,5,141.1,363,false,1,false,MANUAL_DECLINED
REQ-119334,2025-09-18T23:45:00,PORTAL,NA,GOLD,ITM-2877,CLASS_B,3,289.65,321,true,0,false,AUTO_APPROVED
REQ-119335,2025-03-23T11:30:00,PORTAL,NA,BRONZE,ITM-2031,CLASS_B,3,105.42,85,true,0,false,MANUAL_APPROVED
REQ-119336,2025-08-03T13:44:00,PORTAL,NA,PLATINUM,ITM-2717,CLASS_B,1,6.08,5,true,2,false,AUTO_APPROVED
REQ-119337,2025-04-23T06:21:00,PORTAL,LATAM,SILVER,ITM-6595,CLASS_A,3,52.41,993,true,1,false,MANUAL_APPROVED
REQ-119338,2026-07-18T10:18:00,PORTAL,APAC,BRONZE,ITM-7013,CLASS_A,2,83.56,30,true,0,false,MANUAL_APPROVED
REQ-119339,2025-04-26T10:41:00,PORTAL,NA,SILVER,ITM-9342,CLASS_C,8,300.64,1187,true,1,false,AUTO_DECLINED
REQ-119340,2025-09-15T01:31:00,EMAIL,NA,BRONZE,ITM-3332,CLASS_A,3,12.54,18,true,2,true,AUTO_DECLINED
REQ-119341,2026-03-11T05:16:00,EMAIL,NA,BRONZE,ITM-2240,CLASS_A,2,68.18,3,true,1,false,MANUAL_DECLINED
REQ-119342,2025-01-24T08:43:00,PORTAL,NA,SILVER,ITM-6774,CLASS_D,1,29.49,174,true,0,false,MANUAL_APPROVED
REQ-119343,2025-03-02T14:20:00,PORTAL,EMEA,SILVER,ITM-2911,CLASS_B,2,314.74,174,true,8,false,ROUTED_SPECIALIST
REQ-119344,2026-06-23T10:54:00,PORTAL,NA,BRONZE,ITM-1248,CLASS_B,40,925.2,352,true,1,false,MANUAL_APPROVED
REQ-119345,2025-02-16T06:13:00,EMAIL,NA,GOLD,ITM-6241,CLASS_C,8,419.68,1,true,3,false,MANUAL_APPROVED
REQ-119346,2025-12-20T06:10:00,PORTAL,NA,GOLD,ITM-9351,CLASS_A,2,48.82,328,true,5,false,MANUAL_APPROVED
REQ-119347,2025-07-08T03:12:00,EMAIL,APAC,BRONZE,ITM-3752,CLASS_A,1,27.03,170,true,0,false,MANUAL_APPROVED
REQ-119348,2026-05-18T14:23:00,EMAIL,NA,BRONZE,ITM-1805,CLASS_A,1,27.91,28,true,0,false,MANUAL_APPROVED
REQ-119349,2025-11-23T04:10:00,API,EMEA,BRONZE,ITM-3273,CLASS_A,1,14.79,21,true,3,false,AUTO_APPROVED
REQ-119350,2025-12-10T13:33:00,EMAIL,NA,BRONZE,ITM-2749,CLASS_A,15,682.35,444,true,0,false,MANUAL_APPROVED
REQ-119351,2026-04-24T10:33:00,API,NA,BRONZE,ITM-1563,CLASS_B,1,23.43,97,false,0,false,MANUAL_DECLINED
REQ-119352,2026-07-25T08:14:00,EMAIL,NA,GOLD,ITM-9627,CLASS_D,3,292.47,256,true,0,false,MANUAL_APPROVED
REQ-119353,2026-06-24T20:35:00,PORTAL,EMEA,PLATINUM,ITM-4239,CLASS_B,15,573.6,13,true,0,true,AUTO_DECLINED
REQ-119354,2025-01-28T14:33:00,PORTAL,EMEA,PLATINUM,ITM-1783,CLASS_A,2,15.5,77,false,3,false,MANUAL_APPROVED
REQ-119355,2026-08-08T20:26:00,API,NA,BRONZE,ITM-6805,CLASS_B,2,140.92,67,true,3,false,AUTO_APPROVED
REQ-119356,2025-08-23T16:04:00,EMAIL,APAC,SILVER,ITM-8892,CLASS_C,5,940.55,5,true,5,false,MANUAL_DECLINED
REQ-119357,2026-02-13T12:26:00,PORTAL,APAC,GOLD,ITM-8799,CLASS_B,15,119.1,9,false,2,false,MANUAL_APPROVED
REQ-119358,2026-07-11T09:41:00,API,APAC,BRONZE,ITM-7672,CLASS_A,1,49.48,148,true,0,false,MANUAL_APPROVED
REQ-119359,2026-06-04T16:42:00,EMAIL,APAC,BRONZE,ITM-7872,CLASS_C,1,87.96,18,true,0,false,MANUAL_DECLINED
REQ-119360,2025-06-26T22:14:00,EMAIL,NA,BRONZE,ITM-3559,CLASS_D,1,30.1,498,true,2,false,MANUAL_DECLINED
REQ-119361,2026-03-20T05:25:00,EMAIL,EMEA,SILVER,ITM-9879,CLASS_B,2,21.84,18,false,0,false,AUTO_DECLINED
REQ-119362,2026-01-26T20:06:00,PORTAL,NA,SILVER,ITM-4458,CLASS_A,15,1756.05,210,false,3,false,AUTO_DECLINED
REQ-119363,2025-12-21T23:40:00,PORTAL,EMEA,GOLD,ITM-9384,CLASS_A,3,21.63,312,true,0,false,AUTO_APPROVED
REQ-119364,2025-03-07T07:20:00,API,APAC,GOLD,ITM-7518,CLASS_C,8,533.68,1038,true,2,true,AUTO_DECLINED
REQ-119365,2025-03-17T01:55:00,PORTAL,EMEA,SILVER,ITM-6112,CLASS_C,2,28.68,121,true,0,false,MANUAL_APPROVED
REQ-119366,2026-04-14T05:33:00,EMAIL,EMEA,SILVER,ITM-5850,CLASS_A,15,4461.3,289,true,0,false,MANUAL_APPROVED
REQ-119367,2025-05-13T15:28:00,PORTAL,EMEA,GOLD,ITM-6150,CLASS_C,8,97.68,15,false,0,false,MANUAL_DECLINED
REQ-119368,2025-12-11T17:46:00,PORTAL,NA,PLATINUM,ITM-9460,CLASS_B,5,449.5,66,true,0,false,AUTO_APPROVED
REQ-119369,2026-02-02T05:30:00,API,NA,SILVER,ITM-4143,CLASS_A,40,736.0,96,true,0,false,AUTO_APPROVED
REQ-119370,2025-07-28T06:48:00,API,APAC,GOLD,ITM-6898,CLASS_A,1,69.54,262,true,0,false,AUTO_APPROVED
REQ-119371,2026-06-01T05:01:00,PORTAL,APAC,GOLD,ITM-8717,CLASS_A,15,630.45,54,false,2,false,MANUAL_DECLINED
REQ-119372,2025-09-02T05:12:00,PORTAL,NA,BRONZE,ITM-2642,CLASS_B,400,4844.0,15,true,3,false,MANUAL_APPROVED
REQ-119373,2026-08-02T12:50:00,PORTAL,EMEA,BRONZE,ITM-4644,CLASS_A,1,410.19,171,true,0,false,MANUAL_DECLINED
REQ-119374,2026-01-28T00:15:00,PORTAL,NA,BRONZE,ITM-2785,CLASS_A,1,32.95,60,true,0,false,MANUAL_APPROVED
REQ-119375,2025-12-31T10:35:00,PORTAL,NA,BRONZE,ITM-3175,CLASS_A,2,83.54,183,true,2,false,MANUAL_APPROVED
REQ-119376,2025-01-28T17:05:00,PORTAL,APAC,SILVER,ITM-9532,CLASS_C,1,35.49,240,true,5,false,MANUAL_APPROVED
REQ-119377,2025-11-03T08:41:00,API,EMEA,GOLD,ITM-2930,CLASS_C,1,114.26,269,false,1,false,MANUAL_DECLINED
REQ-119378,2025-07-07T01:32:00,PORTAL,APAC,BRONZE,ITM-2154,CLASS_B,2,39.32,991,true,1,false,MANUAL_DECLINED
REQ-119379,2025-05-30T10:54:00,EMAIL,EMEA,BRONZE,ITM-3365,CLASS_A,1,21.79,32,true,5,false,MANUAL_DECLINED
REQ-119380,2026-02-21T17:57:00,API,EMEA,GOLD,ITM-5879,CLASS_B,2,87.02,357,true,0,false,AUTO_APPROVED
REQ-119381,2026-03-26T08:15:00,PHONE,EMEA,SILVER,ITM-8369,CLASS_C,3,24.84,889,true,1,true,AUTO_DECLINED
REQ-119382,2025-09-22T14:00:00,EMAIL,EMEA,BRONZE,ITM-3611,CLASS_B,1,37.06,8,true,0,false,MANUAL_DECLINED
REQ-119383,2025-12-19T19:34:00,EMAIL,APAC,SILVER,ITM-7296,CLASS_B,1,47.94,87,true,5,true,MANUAL_DECLINED
REQ-119384,2025-07-11T18:15:00,PORTAL,EMEA,SILVER,ITM-1486,CLASS_A,3,271.83,176,true,0,false,MANUAL_APPROVED
REQ-119385,2026-04-11T12:40:00,EMAIL,NA,GOLD,ITM-1679,CLASS_C,2,62.34,588,false,2,false,MANUAL_DECLINED
REQ-119386,2025-03-06T04:14:00,PORTAL,EMEA,GOLD,ITM-1044,CLASS_B,3,47.22,132,true,5,true,MANUAL_DECLINED
REQ-119387,2026-07-30T16:38:00,API,LATAM,GOLD,ITM-4770,CLASS_B,1,16.35,14,true,0,false,AUTO_APPROVED
REQ-119388,2025-01-14T11:11:00,PORTAL,EMEA,SILVER,ITM-1627,CLASS_A,1,240.02,19,false,0,false,MANUAL_DECLINED
REQ-119389,2026-05-08T02:26:00,PORTAL,EMEA,SILVER,ITM-8112,CLASS_B,5,1405.75,793,true,0,true,AUTO_DECLINED
REQ-119390,2025-01-27T12:22:00,API,LATAM,PLATINUM,ITM-1935,CLASS_B,40,1124.0,14,true,5,false,MANUAL_APPROVED
REQ-119391,2025-05-11T11:22:00,EMAIL,EMEA,GOLD,ITM-3381,CLASS_B,2,202.46,308,true,0,false,AUTO_APPROVED
REQ-119392,2026-03-27T10:31:00,PORTAL,APAC,BRONZE,ITM-8310,CLASS_A,5,240.8,17,true,2,false,MANUAL_APPROVED
REQ-119393,2025-08-13T01:52:00,PORTAL,LATAM,GOLD,ITM-1084,CLASS_B,8,244.56,101,true,0,false,AUTO_APPROVED
REQ-119394,2026-04-05T08:36:00,PORTAL,NA,SILVER,ITM-8789,CLASS_C,8,158.0,8,true,2,false,MANUAL_APPROVED
REQ-119395,2026-07-14T07:11:00,PORTAL,APAC,SILVER,ITM-5690,CLASS_B,120,11761.2,4,false,0,false,AUTO_DECLINED
REQ-119396,2026-01-19T17:45:00,API,NA,GOLD,ITM-7836,CLASS_A,5,151.0,95,false,3,false,MANUAL_DECLINED
REQ-119397,2025-10-27T12:46:00,API,EMEA,PLATINUM,ITM-5146,CLASS_D,5,71.55,121,false,3,false,MANUAL_APPROVED
REQ-119398,2026-06-30T13:00:00,PORTAL,EMEA,BRONZE,ITM-7006,CLASS_A,2,103.06,1058,true,0,false,MANUAL_DECLINED
REQ-119399,2025-07-30T01:32:00,PORTAL,EMEA,GOLD,ITM-2341,CLASS_B,3,127.23,21,true,1,false,MANUAL_APPROVED
REQ-119400,2025-04-18T07:06:00,PORTAL,APAC,BRONZE,ITM-8764,CLASS_B,1,3.22,16,false,5,false,MANUAL_DECLINED
REQ-119401,2025-09-29T13:13:00,EMAIL,NA,PLATINUM,ITM-5549,CLASS_B,1,16.55,164,true,2,false,AUTO_APPROVED
REQ-119402,2025-07-26T03:42:00,API,EMEA,BRONZE,ITM-1916,CLASS_A,8,471.52,413,true,1,false,MANUAL_APPROVED
REQ-119403,2026-03-25T19:05:00,API,APAC,BRONZE,ITM-1447,CLASS_C,1,120.93,141,true,2,false,MANUAL_DECLINED
REQ-119404,2025-12-05T17:13:00,API,EMEA,SILVER,ITM-5254,CLASS_A,2,63.34,97,false,1,false,MANUAL_DECLINED
REQ-119405,2025-03-04T07:12:00,PORTAL,NA,BRONZE,ITM-3683,CLASS_C,3,99.15,29,true,3,false,MANUAL_APPROVED
REQ-119406,2025-07-17T07:24:00,PORTAL,NA,BRONZE,ITM-2114,CLASS_C,3,103.71,116,true,0,false,MANUAL_DECLINED
REQ-119407,2025-02-05T05:15:00,EMAIL,NA,SILVER,ITM-6477,CLASS_A,1,55.62,109,true,0,false,MANUAL_APPROVED
REQ-119408,2025-04-03T11:57:00,EMAIL,NA,PLATINUM,ITM-1465,CLASS_A,40,339.2,634,true,1,false,AUTO_APPROVED
REQ-119409,2025-05-09T05:53:00,PORTAL,NA,SILVER,ITM-9116,CLASS_A,3,883.44,211,true,0,false,MANUAL_APPROVED
REQ-119410,2025-06-16T00:50:00,PORTAL,LATAM,SILVER,ITM-7013,CLASS_A,40,1020.0,20,true,0,false,MANUAL_APPROVED
REQ-119411,2025-08-18T23:17:00,PORTAL,APAC,BRONZE,ITM-3459,CLASS_A,120,1599.6,23,false,0,false,AUTO_DECLINED
REQ-119412,2025-09-01T15:58:00,API,NA,GOLD,ITM-9154,CLASS_A,40,764.8,347,true,1,false,MANUAL_APPROVED
REQ-119413,2026-05-28T08:38:00,PORTAL,NA,GOLD,ITM-4260,CLASS_D,1,4.95,14,false,8,false,ROUTED_SPECIALIST
REQ-119414,2025-01-27T10:24:00,PORTAL,EMEA,GOLD,ITM-9434,CLASS_A,2,31.66,192,true,5,false,MANUAL_APPROVED
REQ-119415,2025-05-19T05:40:00,PORTAL,EMEA,BRONZE,ITM-1550,CLASS_B,2,145.04,116,true,0,false,MANUAL_APPROVED
REQ-119416,2025-10-15T12:02:00,API,NA,GOLD,ITM-8757,CLASS_B,15,429.0,22,false,1,false,AUTO_DECLINED
REQ-119417,2026-05-28T18:28:00,API,EMEA,SILVER,ITM-9094,CLASS_B,8,106.56,161,false,1,false,MANUAL_DECLINED
REQ-119418,2026-07-29T06:46:00,PORTAL,EMEA,SILVER,ITM-6450,CLASS_D,1,62.12,13,true,3,false,MANUAL_DECLINED
REQ-119419,2025-02-03T04:00:00,EMAIL,APAC,BRONZE,ITM-6611,CLASS_C,5,92.45,191,true,3,false,MANUAL_DECLINED
REQ-119420,2026-06-09T04:45:00,EMAIL,NA,BRONZE,ITM-9143,CLASS_A,1,18.98,84,false,3,false,MANUAL_DECLINED
REQ-119421,2025-02-25T23:57:00,PORTAL,NA,SILVER,ITM-6252,CLASS_B,1,28.92,314,true,2,false,MANUAL_APPROVED
REQ-119422,2026-01-02T14:29:00,EMAIL,NA,SILVER,ITM-7232,CLASS_B,3,40.17,12,true,0,false,MANUAL_DECLINED
REQ-119423,2026-01-09T20:22:00,API,APAC,GOLD,ITM-3282,CLASS_A,8,361.28,109,true,0,false,AUTO_APPROVED
REQ-119424,2026-07-29T23:14:00,API,APAC,PLATINUM,ITM-5382,CLASS_D,2,94.24,162,true,0,false,AUTO_APPROVED
REQ-119425,2025-08-19T01:40:00,PORTAL,NA,BRONZE,ITM-3389,CLASS_B,2,30.38,4,true,2,false,MANUAL_APPROVED
REQ-119426,2025-11-19T07:44:00,PORTAL,NA,SILVER,ITM-5314,CLASS_B,3,26.46,60,false,0,false,MANUAL_DECLINED
REQ-119427,2026-08-19T01:09:00,EMAIL,NA,PLATINUM,ITM-2665,CLASS_B,120,3314.4,9,true,1,false,MANUAL_APPROVED
REQ-119428,2026-04-08T13:46:00,PORTAL,EMEA,BRONZE,ITM-8206,CLASS_A,120,493.2,647,true,1,false,MANUAL_DECLINED
REQ-119429,2026-01-09T14:27:00,EMAIL,LATAM,BRONZE,ITM-5045,CLASS_C,2,205.34,105,true,3,false,MANUAL_DECLINED
REQ-119430,2025-10-31T20:42:00,PORTAL,APAC,PLATINUM,ITM-6540,CLASS_C,2,37.52,145,true,2,false,MANUAL_APPROVED
REQ-119431,2026-03-27T08:24:00,PORTAL,APAC,SILVER,ITM-5850,CLASS_B,2,338.56,10,true,0,false,AUTO_APPROVED
REQ-119432,2026-06-30T20:36:00,EMAIL,APAC,SILVER,ITM-4808,CLASS_A,40,816.4,16,true,0,false,MANUAL_APPROVED
REQ-119433,2026-03-27T01:59:00,PORTAL,EMEA,PLATINUM,ITM-9030,CLASS_A,5,178.85,13,true,1,false,AUTO_APPROVED
REQ-119434,2025-04-21T16:18:00,PORTAL,NA,BRONZE,ITM-8679,CLASS_B,5,35.85,21,true,1,false,MANUAL_APPROVED
REQ-119435,2026-01-06T01:53:00,PORTAL,EMEA,PLATINUM,ITM-9674,CLASS_A,3,795.33,209,true,8,false,ROUTED_SPECIALIST
REQ-119436,2026-08-07T23:04:00,EMAIL,EMEA,GOLD,ITM-7959,CLASS_B,2,54.16,201,true,5,false,MANUAL_APPROVED
REQ-119437,2025-02-28T16:26:00,PORTAL,NA,SILVER,ITM-8045,CLASS_A,15,1966.35,62,true,1,false,AUTO_APPROVED
REQ-119438,2026-05-18T21:24:00,EMAIL,EMEA,BRONZE,ITM-4080,CLASS_C,40,861.2,20,true,2,false,MANUAL_DECLINED
REQ-119439,2025-04-09T16:08:00,PORTAL,NA,SILVER,ITM-8133,CLASS_C,120,3597.6,150,false,2,false,AUTO_DECLINED
REQ-119440,2026-06-29T02:08:00,PORTAL,APAC,SILVER,ITM-2028,CLASS_C,40,1135.6,9,true,5,false,MANUAL_DECLINED
REQ-119441,2026-02-06T20:20:00,API,NA,BRONZE,ITM-7266,CLASS_A,15,1221.75,571,false,0,false,MANUAL_DECLINED
REQ-119442,2026-06-26T04:30:00,PORTAL,EMEA,SILVER,ITM-1626,CLASS_C,400,21520.0,180,false,0,false,MANUAL_DECLINED
REQ-119443,2026-03-04T13:05:00,PORTAL,EMEA,SILVER,ITM-3217,CLASS_A,1,55.87,1140,true,2,false,MANUAL_APPROVED
REQ-119444,2025-08-07T13:57:00,PORTAL,EMEA,BRONZE,ITM-6200,CLASS_B,2,38.4,71,true,1,false,MANUAL_APPROVED
REQ-119445,2026-02-12T10:01:00,API,EMEA,SILVER,ITM-2425,CLASS_C,3,413.22,15,true,1,false,MANUAL_APPROVED
REQ-119446,2026-05-13T05:16:00,PORTAL,APAC,PLATINUM,ITM-2498,CLASS_C,2,24.88,243,false,2,false,MANUAL_DECLINED
REQ-119447,2025-10-16T17:54:00,PORTAL,NA,BRONZE,ITM-9256,CLASS_B,2,96.6,220,false,1,false,MANUAL_DECLINED
REQ-119448,2025-07-08T17:56:00,PORTAL,EMEA,BRONZE,ITM-3389,CLASS_C,1,70.03,102,true,0,true,AUTO_DECLINED
REQ-119449,2025-02-24T07:15:00,PORTAL,NA,BRONZE,ITM-6790,CLASS_D,1,21.52,99,true,1,false,MANUAL_APPROVED
REQ-119450,2025-11-24T18:31:00,EMAIL,NA,PLATINUM,ITM-1263,CLASS_C,2,33.44,24,true,1,false,MANUAL_APPROVED
REQ-119451,2025-06-02T12:09:00,PORTAL,EMEA,GOLD,ITM-9284,CLASS_C,2,20.26,2,true,2,false,MANUAL_APPROVED
REQ-119452,2025-12-30T06:21:00,PORTAL,LATAM,SILVER,ITM-6135,CLASS_A,120,2359.2,10,true,2,false,MANUAL_APPROVED
REQ-119453,2025-02-02T23:46:00,PORTAL,EMEA,SILVER,ITM-3333,CLASS_B,1,38.48,16,false,0,false,MANUAL_DECLINED
REQ-119454,2026-08-09T03:58:00,PORTAL,NA,SILVER,ITM-9567,CLASS_A,2,53.42,723,false,0,false,MANUAL_DECLINED
REQ-119455,2026-02-07T11:19:00,PORTAL,NA,BRONZE,ITM-9966,CLASS_C,40,891.2,134,true,2,false,MANUAL_APPROVED
REQ-119456,2025-06-11T23:41:00,PORTAL,EMEA,BRONZE,ITM-4609,CLASS_C,1,24.94,71,false,1,false,AUTO_DECLINED
REQ-119457,2026-07-30T18:15:00,PORTAL,NA,PLATINUM,ITM-3090,CLASS_C,1,45.34,49,true,8,true,AUTO_DECLINED
REQ-119458,2026-07-11T18:04:00,API,EMEA,SILVER,ITM-4967,CLASS_B,15,318.9,21,false,0,false,AUTO_DECLINED
REQ-119459,2025-07-27T09:51:00,PORTAL,EMEA,BRONZE,ITM-2075,CLASS_B,2,26.56,337,true,1,false,MANUAL_APPROVED
REQ-119460,2025-07-25T01:11:00,PORTAL,NA,GOLD,ITM-6495,CLASS_A,2,139.98,124,true,1,false,AUTO_APPROVED
REQ-119461,2026-06-27T09:27:00,EMAIL,EMEA,BRONZE,ITM-7982,CLASS_D,1,49.24,342,false,0,false,MANUAL_DECLINED
REQ-119462,2025-08-14T20:57:00,EMAIL,EMEA,BRONZE,ITM-2986,CLASS_C,1,24.7,12,true,8,false,ROUTED_SPECIALIST
REQ-119463,2026-08-29T04:59:00,EMAIL,NA,SILVER,ITM-9201,CLASS_B,1,32.68,18,false,0,false,AUTO_DECLINED
REQ-119464,2025-09-12T00:07:00,EMAIL,NA,BRONZE,ITM-5985,CLASS_A,1,24.66,437,true,0,false,MANUAL_APPROVED
REQ-119465,2025-07-22T17:59:00,PHONE,NA,SILVER,ITM-1999,CLASS_A,1,1.55,18,true,0,false,MANUAL_DECLINED
REQ-119466,2026-01-16T01:56:00,PORTAL,APAC,GOLD,ITM-3296,CLASS_B,120,3627.6,318,false,3,false,MANUAL_DECLINED
REQ-119467,2026-03-21T17:44:00,PHONE,APAC,SILVER,ITM-3773,CLASS_B,1,11.47,650,true,0,false,MANUAL_APPROVED
REQ-119468,2026-01-20T19:09:00,EMAIL,NA,BRONZE,ITM-5939,CLASS_A,1,93.43,78,true,0,false,MANUAL_DECLINED
REQ-119469,2025-12-16T23:05:00,PORTAL,LATAM,GOLD,ITM-5279,CLASS_C,2,29.08,249,true,0,false,MANUAL_APPROVED
REQ-119470,2026-08-18T06:46:00,EMAIL,NA,BRONZE,ITM-2453,CLASS_A,3,49.14,265,true,0,false,MANUAL_DECLINED
REQ-119471,2025-10-08T02:01:00,EMAIL,NA,BRONZE,ITM-2141,CLASS_A,2,40.24,20,false,0,false,MANUAL_APPROVED
REQ-119472,2026-04-22T23:52:00,PORTAL,EMEA,SILVER,ITM-2402,CLASS_B,2,826.7,27,true,5,false,MANUAL_APPROVED
REQ-119473,2026-08-27T19:47:00,PORTAL,LATAM,SILVER,ITM-7969,CLASS_B,5,290.85,3,true,5,false,MANUAL_DECLINED
REQ-119474,2026-08-08T05:15:00,EMAIL,EMEA,SILVER,ITM-9857,CLASS_B,3,112.74,760,true,3,false,MANUAL_APPROVED
REQ-119475,2025-08-25T06:13:00,EMAIL,EMEA,BRONZE,ITM-3244,CLASS_C,2,288.86,1006,false,3,true,AUTO_DECLINED
